,Player,final_team,Pos,G,MP,PER,TS%,3PAr,TRB%,USG%,OWS,DWS,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
244,E'Twaun Moore,NOP,SG,0.4185606060606061,0.5945370698829371,0.2585822559072671,0.44827586206896575,0.39534883720930236,0.10256410256410259,0.2881679389312977,0.26636225266362257,0.2421259842519685,0.43,0.34,0.37,0.4,0.44,0.07,0.08,0.1,0.13,0.11,0.23,0.33,0.11,0.21,0.23,0.33
245,Marcus Morris,LAC,SF-PF,0.5871212121212122,0.8038311457963817,0.34239857333927776,0.44827586206896575,0.4534883720930233,0.27586206896551724,0.42748091603053434,0.30365296803652975,0.41929133858267714,0.54,0.42,0.49,0.4,0.47,0.28,0.3,0.2,0.35,0.28,0.13,0.24,0.14,0.26,0.25,0.44
246,Marcus Morris,LAC,SF,0.5871212121212122,0.8038311457963817,0.34239857333927776,0.44827586206896575,0.4534883720930233,0.27586206896551724,0.42748091603053434,0.30365296803652975,0.41929133858267714,0.54,0.42,0.49,0.4,0.47,0.28,0.3,0.2,0.35,0.28,0.13,0.24,0.14,0.26,0.25,0.44
247,Marcus Morris,LAC,PF,0.5871212121212122,0.8038311457963817,0.34239857333927776,0.44827586206896575,0.4534883720930233,0.27586206896551724,0.42748091603053434,0.30365296803652975,0.41929133858267714,0.54,0.42,0.49,0.4,0.47,0.28,0.3,0.2,0.35,0.28,0.13,0.24,0.14,0.26,0.25,0.44
248,Markieff Morris,LAL,PF,0.7708333333333334,0.5714792479602695,0.2920196165849309,0.37931034482758635,0.39534883720930236,0.37488947833775427,0.43282442748091604,0.1879756468797565,0.28740157480314965,0.53,0.32,0.39,0.47,0.52,0.22,0.23,0.25,0.44,0.38,0.16,0.43,0.17,0.4,0.49,0.41
249,Monte Morris,DEN,PG,0.10606060606060606,0.5143667967364314,0.4404814979937584,0.5172413793103448,0.3604651162790698,0.09460654288240494,0.28854961832061066,0.4284627092846271,0.3031496062992126,0.45,0.32,0.34,0.45,0.47,0.12,0.12,0.08,0.13,0.1,0.49,0.48,0.06,0.14,0.05,0.36
250,Emmanuel Mudiay,UTA,PG,0.4962121212121212,0.5196878325647392,0.2639322336156933,0.24137931034482762,0.32558139534883723,0.1768346595932803,0.5580152671755726,0.09817351598173517,0.16338582677165353,0.61,0.28,0.38,0.47,0.62,0.31,0.34,0.12,0.23,0.17,0.53,0.38,0.14,0.65,0.19,0.42
251,Dejounte Murray,SAS,PG,0.1571969696969697,0.41858815182688897,0.3758359340169416,0.2758620689655173,0.15116279069767444,0.41511936339522554,0.44465648854961826,0.16590563165905634,0.47244094488188976,0.48,0.1,0.14,0.54,0.65,0.2,0.23,0.31,0.52,0.45,0.47,0.86,0.14,0.53,0.28,0.33
252,Jamal Murray,DEN,PG,0.3693181818181818,0.7360766229159276,0.4146232724030317,0.44827586206896575,0.4651162790697675,0.17197170645446508,0.5274809160305344,0.35768645357686457,0.2952755905511811,0.66,0.44,0.55,0.48,0.54,0.28,0.27,0.16,0.21,0.17,0.4,0.38,0.11,0.42,0.16,0.53
253,Mike Muscala,OKC,C,0.48484848484848486,0.2983327421071302,0.30450289790459206,0.5517241379310345,0.627906976744186,0.343501326259947,0.2080152671755725,0.2458143074581431,0.22440944881889766,0.29,0.42,0.5,0.18,0.21,0.16,0.16,0.29,0.38,0.35,0.14,0.29,0.31,0.23,0.35,0.27
254,Sviatoslav Mykhailiuk,DET,SF,0.07196969696969698,0.2426392337708407,0.09719126170307622,0.2758620689655173,0.7674418604651163,0.0689655172413793,0.2603053435114504,0.17275494672754949,0.10039370078740158,0.38,0.56,0.68,0.07,0.17,0.12,0.14,0.06,0.11,0.09,0.25,0.43,0.0,0.26,0.18,0.27
255,Abdel Nader,OKC,SF,0.11742424242424243,0.14969847463639585,0.11725367810967458,0.3448275862068967,0.5348837209302326,0.20512820512820515,0.25419847328244277,0.15220700152207003,0.19094488188976377,0.33,0.34,0.44,0.24,0.29,0.16,0.21,0.08,0.29,0.22,0.07,0.38,0.25,0.28,0.35,0.27
256,Larry Nance Jr.,CLE,C,0.03977272727272727,0.6413621851720467,0.538564422648239,0.5862068965517241,0.32558139534883723,0.5950486295313882,0.21755725190839692,0.393455098934551,0.2893700787401575,0.28,0.18,0.24,0.42,0.38,0.15,0.18,0.55,0.61,0.59,0.31,0.71,0.19,0.3,0.3,0.28
257,Shabazz Napier,WAS,PG,0.4696969696969697,0.33948208584604467,0.3343736067766384,0.37931034482758635,0.5813953488372093,0.13527851458885942,0.42022900763358784,0.20395738203957386,0.2047244094488189,0.46,0.44,0.56,0.27,0.34,0.33,0.33,0.08,0.2,0.15,0.51,0.71,0.11,0.53,0.18,0.39
258,Raul Neto,PHI,PG,0.2859848484848485,0.1876551968783256,0.25144895229603215,0.4137931034482761,0.43023255813953487,0.10786914235190097,0.3022900763358778,0.18417047184170474,0.20078740157480315,0.32,0.32,0.34,0.31,0.36,0.15,0.16,0.06,0.15,0.11,0.44,0.48,0.08,0.49,0.3,0.27
259,Georges Niang,UTA,PF,0.10416666666666667,0.05250088683930473,0.19705751226036558,0.4137931034482761,0.6744186046511628,0.27276746242263483,0.3213740458015267,0.20700152207001526,0.14173228346456693,0.44,0.64,0.69,0.2,0.22,0.09,0.06,0.1,0.33,0.24,0.15,0.19,0.11,0.21,0.32,0.36
260,Joakim Noah,LAC,C,0.05113636363636364,0.36821567931890736,0.4453856442264824,0.2758620689655173,0.011627906976744186,0.7727674624226349,0.23053435114503815,0.21156773211567736,0.23228346456692917,0.18,0.0,0.0,0.39,0.46,0.2,0.31,0.9,0.74,0.8,0.4,0.38,0.42,0.47,0.56,0.16
261,Nerlens Noel,OKC,C,0.44507575757575757,0.40581766583895,0.5800267498885422,0.6551724137931035,0.0,0.5729442970822283,0.24732824427480918,0.27168949771689505,0.4271653543307086,0.28,0.0,0.0,0.6,0.55,0.24,0.31,0.61,0.56,0.57,0.11,0.9,0.61,0.4,0.54,0.31
262,Frank Ntilikina,NYK,PG,0.14393939393939395,0.45583540262504424,0.07891217119928669,0.10344827586206906,0.43023255813953487,0.1153846153846154,0.25534351145038175,0.07153729071537293,0.18307086614173226,0.32,0.24,0.34,0.23,0.36,0.1,0.1,0.1,0.16,0.13,0.46,0.52,0.14,0.44,0.47,0.16
263,Jusuf Nurkic,POR,C,0.4147727272727273,0.5438098616530683,0.5867142220240749,0.37931034482758635,0.011627906976744186,0.702475685234306,0.583969465648855,0.24961948249619487,0.48031496062992124,0.6,0.0,0.03,0.82,0.86,0.38,0.5,0.73,0.7,0.71,0.27,0.43,0.56,0.65,0.54,0.51
264,David Nwaba,BRK,SF,0.11174242424242424,0.4253281305427456,0.29380294248773964,0.5172413793103448,0.23255813953488375,0.3010610079575597,0.19007633587786263,0.2321156773211568,0.1732283464566929,0.22,0.1,0.16,0.37,0.39,0.26,0.34,0.31,0.33,0.32,0.12,0.43,0.19,0.21,0.4,0.24
265,Royce O'Neale,UTA,PF,0.22727272727272727,0.4774742816601632,0.168970129291128,0.5172413793103448,0.616279069767442,0.3311229000884173,0.07671755725190839,0.2351598173515982,0.46850393700787396,0.12,0.3,0.34,0.12,0.14,0.08,0.08,0.06,0.47,0.33,0.24,0.43,0.14,0.19,0.39,0.12
266,Kyle O'Quinn,PHI,C,0.36553030303030304,0.1880099326002128,0.57958091841284,0.4827586206896554,0.09302325581395349,0.7007073386383731,0.3480916030534352,0.27092846270928467,0.3110236220472441,0.38,0.06,0.07,0.59,0.6,0.2,0.24,0.69,0.7,0.7,0.33,0.33,0.72,0.49,0.67,0.33
267,Semi Ojeleye,BOS,PF,0.18181818181818182,0.19262149698474634,0.037895675434685715,0.3448275862068967,0.7325581395348837,0.21352785145888598,0.03931297709923662,0.17960426179604266,0.21062992125984253,0.09,0.32,0.38,0.06,0.09,0.08,0.11,0.16,0.25,0.23,0.03,0.24,0.08,0.07,0.25,0.08
268,Jahlil Okafor,NOP,C,0.2765151515151515,0.3905640297978005,0.4743646901471244,0.5517241379310345,0.011627906976744186,0.4650751547303272,0.4935114503816794,0.2047184170471842,0.16141732283464566,0.61,0.0,0.02,0.88,0.88,0.28,0.37,0.51,0.46,0.48,0.1,0.14,0.42,0.49,0.44,0.53
269,Elie Okobo,PHO,PG,0.011363636363636364,0.25008868393047173,0.14266607222469913,0.2758620689655173,0.4883720930232558,0.15207780725022105,0.2374045801526718,0.15296803652968038,0.08858267716535433,0.29,0.28,0.38,0.22,0.29,0.18,0.21,0.1,0.21,0.14,0.45,0.43,0.06,0.42,0.37,0.2
270,Josh Okogie,MIN,SG,0.06439393939393939,0.5608371763036537,0.19750334373606776,0.3448275862068967,0.4767441860465116,0.21529619805481878,0.21374045801526717,0.18721461187214614,0.27755905511811024,0.28,0.2,0.35,0.24,0.29,0.31,0.34,0.22,0.25,0.23,0.14,0.62,0.17,0.26,0.33,0.24
271,Victor Oladipo,IND,SG,0.3162878787878788,0.8634267470734303,0.5135978600089166,0.4137931034482761,0.39534883720930236,0.23519009725906279,0.6030534351145038,0.32876712328767127,0.5531496062992126,0.7,0.4,0.5,0.55,0.62,0.32,0.35,0.1,0.32,0.23,0.36,0.76,0.14,0.47,0.19,0.56
272,Kelly Olynyk,MIA,C,0.5,0.45760908123448024,0.43513152028533214,0.6206896551724138,0.5465116279069767,0.4168877099911583,0.3721374045801527,0.33257229832572305,0.45275590551181105,0.43,0.44,0.5,0.35,0.34,0.25,0.27,0.29,0.49,0.42,0.28,0.43,0.19,0.44,0.53,0.42
273,Cedi Osman,CLE,SF,0.1893939393939394,0.5817665838949981,0.23004904146232724,0.44827586206896575,0.5581395348837209,0.23651635720601244,0.28320610687022896,0.22983257229832574,0.09645669291338582,0.39,0.4,0.49,0.27,0.31,0.15,0.18,0.1,0.29,0.22,0.21,0.33,0.03,0.28,0.28,0.31
274,Kelly Oubre Jr.,PHO,SF,0.17424242424242425,0.7601986520042567,0.4079358002674989,0.44827586206896575,0.4534883720930233,0.2957559681697613,0.5064885496183206,0.23287671232876714,0.27755905511811024,0.62,0.4,0.53,0.49,0.52,0.36,0.41,0.22,0.35,0.3,0.09,0.52,0.28,0.3,0.37,0.54
275,Jabari Parker,SAC,PF,0.49242424242424243,0.6949272791770131,0.475702184574231,0.4827586206896554,0.2441860465116279,0.3974358974358974,0.5454198473282442,0.241248097412481,0.21850393700787404,0.63,0.2,0.28,0.71,0.7,0.27,0.31,0.31,0.41,0.39,0.21,0.43,0.14,0.44,0.25,0.52
276,Chandler Parsons,ATL,SF,0.11174242424242424,0.5175594182334161,0.28399465002229163,0.37931034482758635,0.5232558139534884,0.22325375773651637,0.36679389312977095,0.23135464231354644,0.2047244094488189,0.44,0.4,0.49,0.34,0.38,0.15,0.17,0.06,0.33,0.22,0.27,0.38,0.14,0.33,0.21,0.35
277,Patrick Patterson,LAC,PF,0.4659090909090909,0.36431358637814826,0.1903700401248328,0.4137931034482761,0.7558139534883721,0.2900088417329797,0.1072519083969466,0.2503805175038052,0.29133858267716534,0.21,0.42,0.49,0.08,0.12,0.08,0.06,0.22,0.34,0.29,0.1,0.33,0.17,0.12,0.16,0.16
278,Chris Paul,OKC,PG,0.4147727272727273,0.8322100035473572,0.7931341952741864,0.5862068965517241,0.4534883720930233,0.242263483642794,0.5648854961832062,0.6971080669710807,0.5787401574803149,0.6,0.46,0.51,0.47,0.51,0.43,0.4,0.1,0.33,0.24,0.91,0.81,0.06,0.51,0.23,0.57
279,Cameron Payne,PHO,PG,0.24621212121212122,0.2820148989003192,0.20909496210432454,0.20689655172413793,0.4767441860465116,0.14146772767462426,0.37175572519083966,0.16286149162861494,0.10433070866141733,0.48,0.36,0.48,0.33,0.41,0.09,0.08,0.1,0.21,0.15,0.47,0.57,0.11,0.4,0.37,0.29
280,Elfrid Payton,NYK,PG,0.5037878787878788,0.7275629655906348,0.4404814979937584,0.310344827586207,0.18604651162790697,0.23695844385499562,0.42633587786259536,0.24961948249619487,0.2992125984251969,0.46,0.12,0.17,0.57,0.61,0.19,0.25,0.24,0.28,0.25,0.77,0.57,0.14,0.58,0.23,0.34
281,Mason Plumlee,DEN,C,0.6799242424242424,0.515431003902093,0.5278644672313866,0.5517241379310345,0.011627906976744186,0.581343943412909,0.2923664122137405,0.36377473363774737,0.44094488188976383,0.26,0.0,0.02,0.57,0.52,0.28,0.45,0.57,0.57,0.58,0.39,0.48,0.44,0.47,0.53,0.3
282,Jakob Poeltl,SAS,C,0.3352272727272727,0.28343384178786796,0.5104770396790013,0.7241379310344829,0.0,0.583554376657825,0.14389312977099236,0.3592085235920853,0.3464566929133858,0.18,0.0,0.0,0.53,0.45,0.11,0.21,0.82,0.46,0.58,0.15,0.29,0.61,0.28,0.56,0.24
283,Otto Porter,CHI,SF,0.48484848484848486,0.7899964526427811,0.46767721801159173,0.5862068965517241,0.4534883720930233,0.3337754199823166,0.2996183206106871,0.4322678843226789,0.47244094488188976,0.44,0.4,0.43,0.4,0.41,0.14,0.15,0.24,0.39,0.34,0.15,0.62,0.17,0.14,0.19,0.39
284,Bobby Portis,NYK,C,0.4981060606060606,0.4508691025186236,0.4467231386535889,0.37931034482758635,0.3023255813953489,0.568081343943413,0.4973282442748092,0.22907153729071542,0.24409448818897636,0.66,0.3,0.38,0.6,0.66,0.19,0.22,0.57,0.6,0.58,0.13,0.24,0.14,0.33,0.35,0.49
285,Kristaps Porzingis,DAL,PF,0.26704545454545453,0.8056048244058177,0.5711101203744984,0.4137931034482761,0.37209302325581395,0.4584438549955792,0.6370229007633589,0.31050228310502287,0.4921259842519685,0.75,0.4,0.5,0.59,0.68,0.42,0.45,0.35,0.54,0.47,0.09,0.24,0.64,0.35,0.4,0.61
286,Dwight Powell,DAL,C,0.45454545454545453,0.39623980134799563,0.5448060633080695,0.7241379310344829,0.20930232558139533,0.4796640141467729,0.2572519083969465,0.4337899543378996,0.3582677165354331,0.26,0.12,0.16,0.51,0.43,0.34,0.39,0.51,0.46,0.48,0.11,0.48,0.25,0.19,0.46,0.35
287,Norman Powell,TOR,SG,0.38825757575757575,0.3646683221000355,0.313865358894338,0.4827586206896554,0.4883720930232558,0.1843501326259947,0.384351145038168,0.22907153729071542,0.30118110236220474,0.48,0.38,0.49,0.39,0.41,0.25,0.26,0.08,0.26,0.19,0.19,0.48,0.11,0.33,0.3,0.42
288,Chasson Randle,GSW,PG,0.003787878787878788,0.1702731465058531,0.25947391885867144,0.5172413793103448,0.5930232558139535,0.08841732979664015,0.3106870229007634,0.18873668188736684,0.04724409448818898,0.33,0.44,0.47,0.19,0.27,0.33,0.36,0.06,0.13,0.09,0.37,0.38,0.08,0.4,0.56,0.33
289,Julius Randle,NYK,PF,0.5151515151515151,0.735012415750266,0.5242978154257691,0.44827586206896575,0.12790697674418605,0.6043324491600354,0.567175572519084,0.32572298325722987,0.40551181102362205,0.61,0.1,0.16,0.73,0.76,0.45,0.54,0.49,0.68,0.62,0.29,0.29,0.17,0.6,0.44,0.55
290,J.J. Redick,NOP,SG,0.48674242424242425,0.724015608371763,0.4373606776638431,0.6896551724137931,0.6395348837209303,0.06366047745358089,0.46259541984732827,0.4901065449010655,0.2795275590551181,0.59,0.7,0.7,0.29,0.35,0.35,0.32,0.0,0.13,0.07,0.2,0.14,0.03,0.26,0.12,0.57
291,Josh Richardson,PHI,SG,0.4015151515151515,0.7885775097552323,0.2955862683905484,0.4137931034482761,0.4767441860465116,0.125552608311229,0.3290076335877863,0.27549467275494677,0.4763779527559055,0.43,0.38,0.45,0.31,0.39,0.19,0.2,0.12,0.15,0.13,0.28,0.48,0.22,0.3,0.26,0.34
292,Austin Rivers,HOU,SG,0.6060606060606061,0.6427811280595956,0.18279090503789566,0.3448275862068967,0.5697674418604651,0.07736516357206014,0.2942748091603054,0.22374429223744294,0.21653543307086615,0.4,0.4,0.5,0.28,0.32,0.15,0.19,0.04,0.13,0.08,0.26,0.29,0.08,0.23,0.32,0.3
293,Andre Roberson,OKC,SG,0.17613636363636365,0.6183043632493792,0.17788675880517166,0.37931034482758635,0.41860465116279066,0.2957559681697613,0.0,0.2549467275494673,0.43110236220472437,0.08,0.14,0.21,0.2,0.19,0.05,0.1,0.31,0.29,0.29,0.06,0.52,0.31,0.07,0.32,0.06
294,Glenn Robinson III,PHI,SF,0.13068181818181818,0.566867683575736,0.2746321890325457,0.4827586206896554,0.39534883720930236,0.21529619805481878,0.24083969465648858,0.2519025875190259,0.15354330708661418,0.39,0.3,0.35,0.4,0.42,0.15,0.13,0.25,0.23,0.23,0.11,0.33,0.08,0.12,0.12,0.33
295,Jerome Robinson,WAS,SG,0.10795454545454546,0.20752039730400848,0.047258136424431586,0.17241379310344826,0.5813953488372093,0.17771883289124668,0.25190839694656497,0.12633181126331813,0.12992125984251968,0.38,0.36,0.5,0.2,0.29,0.11,0.15,0.06,0.29,0.2,0.24,0.33,0.14,0.3,0.51,0.23
296,Mitchell Robinson,NYK,C,0.04734848484848485,0.47357218871940393,0.7485510477039679,1.0,0.0,0.5915119363395226,0.11526717557251907,0.49315068493150693,0.4330708661417323,0.18,0.0,0.0,0.61,0.45,0.2,0.31,0.9,0.48,0.62,0.03,0.48,1.0,0.12,0.68,0.32
297,Rajon Rondo,LAL,PG,0.375,0.6970556935083362,0.37494427106553724,0.24137931034482762,0.32558139534883723,0.27630415561450045,0.31564885496183204,0.22526636225266364,0.4094488188976378,0.35,0.2,0.27,0.35,0.44,0.06,0.09,0.16,0.37,0.29,1.0,0.71,0.03,0.7,0.21,0.22
298,Derrick Rose,DET,PG,0.3390151515151515,0.6722241929762327,0.46411056620597413,0.3448275862068967,0.1744186046511628,0.11715296198054817,0.6755725190839694,0.24505327245053277,0.13976377952755906,0.8,0.16,0.23,0.82,0.91,0.34,0.33,0.14,0.14,0.13,0.48,0.24,0.08,0.53,0.0,0.59
299,Terrence Ross,ORL,SG,0.5700757575757576,0.6055338772614403,0.3450735621934909,0.44827586206896575,0.627906976744186,0.15163572060123784,0.41450381679389314,0.26636225266362257,0.3700787401574803,0.57,0.6,0.7,0.29,0.34,0.16,0.15,0.04,0.23,0.15,0.1,0.52,0.17,0.19,0.18,0.44
300,Terry Rozier,CHO,PG,0.4412878787878788,0.5037247250798155,0.2893446277307178,0.24137931034482762,0.5232558139534884,0.2838196286472148,0.3774809160305344,0.2382039573820396,0.39566929133858264,0.52,0.48,0.57,0.27,0.39,0.18,0.19,0.16,0.35,0.28,0.37,0.48,0.08,0.28,0.12,0.37
301,Ricky Rubio,PHO,PG,0.49053030303030304,0.7761617594891805,0.45296477931341955,0.37931034482758635,0.37209302325581395,0.2228116710875332,0.401145038167939,0.3652968036529681,0.5137795275590551,0.38,0.24,0.32,0.31,0.41,0.39,0.38,0.1,0.29,0.21,0.86,0.81,0.03,0.6,0.3,0.33
302,D'Angelo Russell,MIN,PG,0.49242424242424243,0.7435260730755587,0.47525635309852876,0.37931034482758635,0.5116279069767442,0.1750663129973475,0.7385496183206107,0.2047184170471842,0.24803149606299213,0.86,0.62,0.75,0.51,0.61,0.3,0.33,0.08,0.25,0.18,0.61,0.48,0.11,0.72,0.16,0.65
303,Domantas Sabonis,IND,PF,0.35795454545454547,0.6058886129833273,0.4645563976816764,0.4827586206896554,0.15116279069767444,0.6122900088417329,0.42709923664122146,0.33637747336377477,0.5354330708661418,0.46,0.08,0.12,0.66,0.66,0.32,0.37,0.51,0.68,0.63,0.31,0.24,0.17,0.51,0.47,0.44
304,JaKarr Sampson,IND,SF,0.19696969696969696,0.2607307555870876,0.1756576014266607,0.37931034482758635,0.20930232558139533,0.3041556145004421,0.2351145038167939,0.14840182648401828,0.11417322834645668,0.27,0.1,0.16,0.4,0.43,0.23,0.29,0.27,0.34,0.31,0.07,0.29,0.31,0.3,0.56,0.24
305,Dario Saric,PHO,PF,0.5397727272727273,0.6264632848527847,0.35131520285332146,0.4827586206896554,0.5116279069767442,0.43191865605658714,0.38893129770992374,0.2945205479452055,0.3543307086614173,0.49,0.42,0.5,0.37,0.41,0.26,0.25,0.39,0.47,0.44,0.22,0.24,0.08,0.4,0.28,0.41
306,Tomas Satoransky,CHI,PG,0.32765151515151514,0.5253636041149343,0.3205528310298707,0.4827586206896554,0.3488372093023256,0.19496021220159154,0.1729007633587786,0.3523592085235921,0.23818897637795278,0.22,0.22,0.24,0.29,0.32,0.18,0.18,0.24,0.2,0.2,0.58,0.52,0.06,0.35,0.25,0.22
307,Dennis Schroder,OKC,PG,0.5075757575757576,0.7055693508336289,0.429781542576906,0.37931034482758635,0.3372093023255814,0.14588859416445624,0.6851145038167938,0.22831050228310504,0.42125984251968507,0.77,0.36,0.44,0.64,0.73,0.34,0.34,0.08,0.2,0.15,0.58,0.38,0.08,0.65,0.23,0.59
308,Mike Scott,PHI,PF,0.5549242424242424,0.30471798510109965,0.22469906375390106,0.44827586206896575,0.5930232558139535,0.3359858532272326,0.24465648854961833,0.23059360730593612,0.22440944881889766,0.37,0.42,0.5,0.25,0.29,0.09,0.08,0.25,0.4,0.34,0.12,0.14,0.11,0.19,0.39,0.29
309,Thabo Sefolosha,HOU,PF,0.3106060606060606,0.39340191557289816,0.28176549264378065,0.4827586206896554,0.4651162790697675,0.336870026525199,0.12519083969465647,0.2123287671232877,0.42913385826771655,0.19,0.22,0.27,0.25,0.28,0.11,0.13,0.18,0.42,0.34,0.13,0.81,0.19,0.19,0.18,0.18
310,Collin Sexton,CLE,SG,0.08522727272727272,0.844980489535296,0.35532768613464116,0.4137931034482761,0.27906976744186046,0.09991158267020336,0.6267175572519084,0.22602739726027402,0.0,0.74,0.34,0.36,0.65,0.76,0.34,0.35,0.14,0.12,0.1,0.27,0.24,0.03,0.49,0.19,0.58
311,Landry Shamet,LAC,SG,0.20643939393939395,0.5491308974813763,0.19616584930896122,0.6206896551724138,0.8372093023255813,0.04199823165340406,0.18854961832061068,0.30669710806697115,0.17716535433070865,0.32,0.64,0.68,0.07,0.12,0.14,0.13,0.02,0.09,0.05,0.18,0.14,0.06,0.09,0.32,0.31
312,Iman Shumpert,BRK,SG,0.3390151515151515,0.5491308974813763,0.11814534106107893,0.2758620689655173,0.6511627906976745,0.1821396993810787,0.16412213740458018,0.17503805175038056,0.25,0.26,0.36,0.47,0.12,0.19,0.08,0.09,0.12,0.25,0.19,0.18,0.52,0.17,0.21,0.28,0.17
313,Pascal Siakam,TOR,PF,0.32954545454545453,0.6239801347995743,0.4427106553722693,0.5172413793103448,0.2558139534883721,0.39213085764809913,0.3702290076335878,0.36834094368340947,0.5708661417322834,0.52,0.24,0.31,0.59,0.57,0.28,0.31,0.29,0.46,0.4,0.26,0.38,0.28,0.37,0.35,0.47
314,Ben Simmons,PHI,PG,0.2178030303030303,0.9169918410783965,0.6321890325456977,0.5517241379310345,0.011627906976744186,0.4496021220159151,0.46564885496183206,0.482496194824962,0.8051181102362205,0.44,0.0,0.01,0.75,0.71,0.31,0.46,0.37,0.51,0.46,0.79,0.71,0.22,0.74,0.26,0.45
315,Marcus Smart,BOS,SG,0.4393939393939394,0.7399787158566867,0.28221132411948285,0.310344827586207,0.6046511627906977,0.1688770999115827,0.30496183206106864,0.23135464231354644,0.5570866141732284,0.36,0.36,0.5,0.18,0.27,0.25,0.26,0.18,0.19,0.17,0.47,0.81,0.14,0.4,0.32,0.27
316,Dennis Smith Jr.,NYK,PG,0.07196969696969698,0.5995033699893578,0.2309407044137316,0.20689655172413793,0.3604651162790698,0.13925729442970822,0.5614503816793893,0.08143074581430747,0.18307086614173226,0.61,0.32,0.42,0.48,0.59,0.23,0.32,0.14,0.17,0.15,0.56,0.67,0.11,0.74,0.33,0.41
317,Ish Smith,WAS,PG,0.6420454545454546,0.625399077687123,0.3794025858225591,0.24137931034482762,0.20930232558139533,0.17374005305039789,0.44770992366412216,0.22374429223744294,0.28740157480314965,0.57,0.16,0.23,0.57,0.68,0.14,0.17,0.08,0.25,0.17,0.68,0.43,0.11,0.4,0.16,0.37
318,J.R. Smith,LAL,SG,0.21401515151515152,0.7045051436679673,0.16139099420419087,0.3448275862068967,0.7441860465116279,0.11096374889478339,0.23129770992366414,0.25875190258751907,0.2933070866141732,0.36,0.54,0.62,0.12,0.19,0.03,0.04,0.06,0.15,0.11,0.15,0.38,0.08,0.12,0.25,0.25
319,Tony Snell,DET,SF,0.4734848484848485,0.5693508336289465,0.13909942041908163,0.5172413793103448,0.6976744186046512,0.12290008841732983,0.09389312977099233,0.26788432267884327,0.22637795275590553,0.19,0.42,0.44,0.1,0.14,0.05,0.04,0.02,0.18,0.11,0.12,0.19,0.11,0.09,0.14,0.17
320,Caleb Swanigan,POR,PF,0.03977272727272727,0.02234835047889319,0.011145786892554615,0.24137931034482762,0.10465116279069767,0.6644562334217506,0.26870229007633584,0.13850837138508373,0.06102362204724409,0.18,0.0,0.07,0.34,0.4,0.1,0.19,0.59,0.75,0.7,0.26,0.24,0.22,0.81,1.0,0.12
321,Jayson Tatum,BOS,PF,0.23295454545454544,0.8275984391628236,0.4814979937583594,0.5172413793103448,0.37209302325581395,0.3174182139699382,0.5122137404580153,0.3554033485540335,0.7480314960629921,0.63,0.4,0.44,0.52,0.58,0.34,0.36,0.14,0.43,0.34,0.19,0.52,0.25,0.33,0.18,0.54
322,Jeff Teague,ATL,PG,0.5473484848484849,0.7346576800283788,0.475702184574231,0.44827586206896575,0.3023255813953489,0.1162687886825818,0.45725190839694657,0.3881278538812786,0.32480314960629925,0.46,0.24,0.3,0.42,0.52,0.43,0.43,0.06,0.17,0.12,0.75,0.52,0.11,0.58,0.21,0.42
323,Garrett Temple,BRK,SG,0.6060606060606061,0.6324937921248669,0.16362015158270174,0.37931034482758635,0.616279069767442,0.13793103448275865,0.18320610687022904,0.20167427701674281,0.3090551181102362,0.26,0.36,0.45,0.16,0.21,0.12,0.14,0.06,0.19,0.13,0.2,0.52,0.14,0.21,0.3,0.21
324,Daniel Theis,BOS,C,0.17424242424242425,0.3228095069173465,0.4939812750780206,0.6896551724137931,0.27906976744186046,0.5176834659593281,0.21259541984732827,0.36073059360730597,0.3996062992125984,0.27,0.16,0.19,0.47,0.39,0.22,0.24,0.61,0.48,0.54,0.19,0.33,0.5,0.21,0.75,0.31
325,Isaiah Thomas,WAS,PG,0.32575757575757575,0.740333451578574,0.5702184574230941,0.4827586206896554,0.4767441860465116,0.0689655172413793,0.7709923664122137,0.5525114155251142,0.2618110236220473,0.84,0.54,0.67,0.54,0.62,0.66,0.64,0.08,0.1,0.07,0.59,0.33,0.03,0.63,0.18,0.76
326,Lance Thomas,BRK,SF,0.24431818181818182,0.3926924441291238,0.07846633972358452,0.3448275862068967,0.4534883720930233,0.1821396993810787,0.1377862595419847,0.19482496194824964,0.11023622047244096,0.21,0.26,0.29,0.19,0.28,0.17,0.15,0.18,0.21,0.19,0.06,0.19,0.06,0.19,0.33,0.17
327,Tristan Thompson,CLE,C,0.3996212121212121,0.6732884001418943,0.44315648684797143,0.5517241379310345,0.011627906976744186,0.6830238726790452,0.15725190839694653,0.439117199391172,0.36811023622047245,0.19,0.0,0.01,0.47,0.46,0.19,0.29,0.84,0.58,0.67,0.09,0.19,0.25,0.19,0.26,0.22
328,Sindarius Thornwell,NOP,SG,0.07007575757575757,0.0830081589216034,0.04369148461881411,0.2758620689655173,0.32558139534883723,0.1852343059239611,0.08206106870229009,0.15296803652968038,0.13976377952755906,0.09,0.14,0.17,0.18,0.24,0.19,0.25,0.16,0.23,0.19,0.13,0.67,0.19,0.28,0.46,0.11
